,下摆围,中腰围,前胸宽,前衣长,右袖口,右袖长,后中长,后背宽,小臂围,左袖口,左袖长,肚围,肚高,肩宽,胸围,袖肥,领围
5059,108.0,97.0,0.0,73.0,23.0,60.0,71.0,0.0,0.0,23.0,60.0,0.0,0.0,46.0,109.0,38.9,41.0
5060,101.0,90.0,0.0,0.0,24.0,62.5,74.0,0.0,0.0,24.0,62.5,0.0,0.0,45.0,103.0,39.0,40.0
5061,99.0,91.0,0.0,1.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,0.0,0.0,44.0,100.0,38.0,37.0
5062,111.0,101.0,0.0,0.0,25.0,62.0,73.0,0.0,0.0,25.0,62.0,0.0,0.0,48.0,107.5,39.0,85.0
5063,111.0,101.0,0.0,0.0,25.0,62.0,73.0,0.0,0.0,25.0,62.0,0.0,0.0,48.0,107.5,40.0,85.0
5064,113.0,109.0,0.0,75.0,21.0,61.0,71.0,0.0,0.0,21.0,61.0,117.0,0.0,46.0,118.0,40.0,45.0
5065,103.5,95.5,0.0,0.0,24.0,61.0,72.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,105.0,37.0,40.0
5066,104.0,96.5,0.0,72.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,105.0,39.0,40.0
5067,113.0,103.5,0.0,0.0,26.0,61.0,73.0,0.0,0.0,26.0,61.0,0.0,0.0,47.0,111.0,42.0,43.0
5068,117.0,109.0,0.0,0.0,26.0,60.0,78.0,0.0,0.0,26.0,60.0,112.0,0.0,48.0,117.0,41.0,43.5
5069,1.0,1.0,0.0,0.0,1.0,64.0,79.0,0.0,0.0,1.0,64.0,0.0,0.0,49.0,1.0,1.0,44.0
5070,102.0,87.0,0.0,76.0,22.0,61.0,75.0,0.0,0.0,0.0,61.0,0.0,0.0,44.5,104.0,37.5,40.0
5071,1.0,1.0,0.0,0.0,1.0,62.5,78.0,0.0,0.0,1.0,62.5,0.0,0.0,46.0,1.0,1.0,42.0
5072,97.0,86.0,0.0,0.0,24.0,61.0,73.0,0.0,0.0,24.0,61.0,0.0,0.0,43.5,100.0,36.5,39.0
5073,105.5,101.0,0.0,75.0,23.0,64.5,75.0,0.0,0.0,23.0,64.5,0.0,0.0,49.0,111.5,40.0,41.0
5074,120.0,110.0,0.0,79.0,26.5,63.0,79.0,0.0,0.0,26.5,63.0,0.0,0.0,50.0,118.5,45.5,43.5
5075,110.0,97.5,0.0,72.0,23.533,68.0,73.0,0.0,0.0,24.5,67.5,102.0,0.0,45.0,105.0,42.0,44.5
5076,113.0,103.0,0.0,0.0,26.0,67.0,82.0,0.0,0.0,26.0,67.0,0.0,0.0,48.0,115.0,42.0,43.0
5077,101.0,91.5,38.2,73.0,23.5,56.5,70.0,41.6,0.0,25.0,56.5,0.0,0.0,43.8,103.5,38.0,40.5
5078,113.0,103.0,0.0,0.0,26.0,67.0,82.0,0.0,0.0,26.0,67.0,0.0,0.0,48.0,115.0,42.0,43.0
5079,113.0,103.0,0.0,0.0,26.0,67.0,82.0,0.0,0.0,26.0,67.0,0.0,0.0,48.0,115.0,42.0,43.0
5080,116.0,105.0,39.0,81.0,27.0,61.0,80.0,42.0,0.0,27.0,61.0,114.0,54.0,46.0,113.0,42.0,43.5
5081,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
5082,111.0,106.0,0.0,0.0,26.0,60.0,76.0,0.0,0.0,26.0,60.0,0.0,0.0,45.0,113.0,41.0,43.0
5083,107.0,104.0,0.0,79.0,1.0,62.5,79.0,0.0,0.0,1.0,62.5,109.0,1.0,47.0,109.0,1.0,41.5
5084,110.0,84.0,0.0,79.0,21.5,65.0,80.0,0.0,0.0,21.5,65.0,1.0,1.0,45.5,98.0,37.0,38.5
5085,101.0,87.0,0.0,73.5,22.5,58.0,72.0,0.0,0.0,22.5,58.0,1.0,1.0,42.5,97.0,37.0,38.5
5086,101.0,87.0,0.0,73.5,22.5,58.0,72.0,0.0,0.0,22.5,58.0,1.0,1.0,42.5,97.0,37.0,38.5
5087,105.0,89.0,0.0,72.0,21.0,58.0,72.0,0.0,0.0,21.0,58.0,1.0,1.0,44.5,101.0,37.0,39.5
5088,120.0,116.0,42.0,82.0,27.5,62.0,80.0,44.0,0.0,27.5,62.0,119.0,56.0,51.0,120.0,45.0,46.0
5089,119.0,114.0,45.0,80.0,20.0,60.0,76.0,47.0,0.0,20.0,60.0,121.0,63.0,49.8,126.0,44.0,46.2
5090,105.0,88.0,42.0,79.0,19.0,62.0,77.0,43.0,0.0,19.0,62.0,0.0,0.0,48.0,103.0,38.0,40.0
5091,98.0,90.0,0.0,0.0,23.0,59.5,74.5,0.0,0.0,23.0,59.5,0.0,0.0,43.5,100.0,38.5,40.0
5092,104.0,96.0,0.0,0.0,25.0,63.0,75.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,106.0,40.0,40.0
5093,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
5094,105.0,101.0,0.0,0.0,25.0,62.0,77.0,0.0,0.0,25.0,62.0,0.0,0.0,45.0,109.0,40.0,41.0
5095,105.0,101.0,0.0,0.0,25.0,63.0,77.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,109.0,40.0,41.0
5096,96.0,89.0,0.0,0.0,22.0,56.5,72.0,0.0,0.0,22.0,56.5,0.0,0.0,42.0,98.0,36.0,40.0
5097,97.0,89.0,0.0,0.0,23.0,60.5,73.0,0.0,0.0,23.0,60.5,0.0,0.0,43.0,99.0,37.0,38.0
5098,103.0,91.0,0.0,0.0,24.0,61.5,75.0,0.0,0.0,24.0,61.5,0.0,0.0,45.0,103.0,36.0,40.5
5099,98.0,87.5,0.0,69.0,24.0,57.5,69.0,0.0,0.0,24.0,57.5,0.0,0.0,46.0,100.0,36.0,40.0
5100,114.0,106.5,42.0,76.0,25.0,62.5,74.0,44.5,0.0,25.0,62.5,106.5,49.5,48.0,115.0,43.8,43.0
5101,114.0,106.5,42.0,76.0,25.0,62.5,74.0,44.5,0.0,25.0,62.5,106.5,49.5,48.0,115.0,43.8,43.0
5102,108.0,96.0,0.0,0.0,24.0,59.0,74.0,0.0,0.0,24.0,59.0,0.0,0.0,45.0,108.5,40.0,41.5
5103,108.0,96.0,0.0,0.0,24.0,59.0,74.0,0.0,0.0,24.0,59.0,0.0,0.0,45.0,108.5,40.0,41.5
5104,108.0,96.0,0.0,0.0,24.0,59.0,74.0,0.0,0.0,24.0,59.0,0.0,0.0,45.0,108.5,40.0,41.5
5105,115.0,113.0,0.0,78.0,25.0,63.0,78.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,117.0,41.0,42.0
5106,98.0,92.0,39.0,0.0,24.0,61.0,74.0,43.0,0.0,24.0,61.0,0.0,0.0,46.0,98.0,39.0,39.5
5107,109.0,107.5,0.0,0.0,25.0,60.0,72.0,0.0,0.0,25.0,60.0,0.0,0.0,46.0,111.0,40.0,42.0
5108,109.0,96.0,0.0,76.0,23.0,62.0,75.0,0.0,0.0,23.0,62.0,0.0,0.0,46.0,110.0,40.0,42.0
5109,106.0,99.0,0.0,0.0,25.0,62.0,74.0,0.0,0.0,25.0,62.0,0.0,0.0,45.5,109.0,42.0,41.0
5110,100.0,96.0,43.0,76.0,18.0,60.0,74.0,45.0,33.0,18.0,60.0,95.0,54.0,47.0,113.0,44.0,39.0
5111,114.0,97.0,19.5,74.5,24.0,0.0,74.0,21.8,0.0,0.0,64.5,102.5,0.0,46.0,106.0,40.0,42.5
5112,113.0,107.0,0.0,0.0,26.0,64.0,76.0,0.0,0.0,26.0,64.0,0.0,0.0,47.0,115.0,42.0,45.0
5113,103.5,85.0,0.0,73.0,20.5,57.5,72.0,0.0,0.0,20.5,57.5,86.0,0.0,44.0,100.0,39.0,40.0
5114,108.0,100.0,0.0,76.0,22.0,59.0,74.0,0.0,0.0,22.0,59.0,103.0,0.0,47.5,107.0,39.0,43.0
5115,104.0,87.0,0.0,78.0,24.0,60.0,76.0,0.0,0.0,24.0,60.0,0.0,0.0,44.0,100.0,35.0,38.0
5116,99.0,82.0,0.0,0.0,22.0,65.0,75.0,0.0,0.0,23.0,65.0,80.0,0.0,41.0,92.0,37.0,34.5
5117,114.0,96.0,0.0,77.0,23.0,63.0,76.0,0.0,0.0,23.0,63.0,0.0,0.0,45.0,109.0,35.0,40.0
5118,105.0,87.0,0.0,77.0,23.0,60.0,76.0,0.0,0.0,23.0,60.0,0.0,0.0,44.0,105.0,37.0,39.0
5119,97.0,89.0,0.0,0.0,23.0,60.5,73.0,0.0,0.0,23.0,60.5,0.0,0.0,43.0,99.0,37.0,38.0
5120,99.9,91.9,0.0,73.9,23.9,61.9,73.9,0.0,0.0,23.9,61.9,0.0,0.0,43.9,101.9,-0.1,38.9
5121,112.0,101.0,0.0,77.0,26.0,58.5,74.0,0.0,0.0,26.0,58.5,0.0,0.0,46.6,112.0,42.0,41.5
5122,99.0,87.0,0.0,72.0,24.0,61.0,71.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,97.0,34.0,39.0
5123,99.0,87.0,0.0,72.0,24.0,61.0,71.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,97.0,34.0,39.0
5124,93.0,87.0,0.0,0.0,23.0,62.0,72.0,0.0,0.0,24.0,62.0,0.0,0.0,42.0,95.0,36.0,37.0
5125,106.0,104.0,0.0,0.0,25.0,61.5,74.0,1.0,0.0,25.0,61.5,0.0,0.0,46.0,109.0,39.0,42.0
5126,102.0,95.0,0.0,0.0,25.0,61.0,74.5,0.0,0.0,25.0,61.0,0.0,0.0,45.0,104.0,41.0,41.0
5127,106.0,104.0,44.0,0.0,20.0,62.8,75.0,47.0,0.0,20.0,62.8,104.0,0.0,48.0,112.0,40.0,42.6
5128,108.0,102.0,43.0,0.0,21.0,62.5,74.0,45.0,0.0,21.0,62.5,105.0,0.0,46.5,110.0,41.0,41.5
5129,108.0,102.0,43.0,0.0,21.0,62.5,74.0,45.0,0.0,21.0,62.5,105.0,0.0,46.5,110.0,41.0,41.5
5130,116.0,110.0,0.0,0.0,26.0,64.0,77.0,0.0,0.0,26.0,64.0,0.0,0.0,48.0,118.0,43.0,43.0
5131,119.0,113.0,0.0,0.0,26.0,63.0,76.0,0.0,0.0,26.0,63.0,0.0,0.0,50.0,121.0,47.0,45.0
5132,106.0,96.0,0.0,76.0,23.5,60.5,76.0,0.0,0.0,23.5,60.5,-0.1,0.0,46.0,108.0,38.0,41.0
5133,98.0,89.0,0.0,76.0,22.5,66.0,76.0,0.0,0.0,22.5,66.0,0.0,0.0,48.0,101.0,34.5,39.0
5134,106.0,102.0,0.0,81.0,24.5,69.5,81.0,0.0,0.0,24.5,69.5,0.0,0.0,50.0,111.5,39.0,40.0
5135,100.5,88.0,0.0,74.0,24.0,62.5,74.0,0.0,0.0,24.0,62.5,0.0,0.0,44.0,106.0,40.0,42.0
5136,113.0,112.0,0.0,81.0,24.0,62.5,81.0,0.0,0.0,24.0,62.5,0.0,0.0,47.0,118.0,42.0,42.0
5137,104.0,93.0,0.0,72.0,22.5,62.5,72.0,0.0,0.0,22.5,62.5,0.0,0.0,46.5,107.0,38.0,41.0
5138,104.0,96.0,0.0,75.0,25.0,63.0,75.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,106.0,43.0,40.0
5139,99.0,97.0,0.0,66.0,23.5,59.0,68.0,0.0,0.0,23.5,59.0,95.0,0.0,43.0,106.5,38.0,42.0
5140,113.0,105.0,0.0,0.0,26.0,64.0,76.0,0.0,0.0,26.0,64.0,0.0,0.0,47.0,115.0,42.0,43.0
5141,106.0,102.0,42.0,0.0,21.0,59.0,76.0,45.5,0.0,21.0,59.0,104.0,0.0,46.5,108.0,44.0,40.5
5142,99.0,89.0,0.0,0.0,24.0,63.0,73.0,0.0,0.0,24.0,63.0,0.0,0.0,43.0,101.0,38.0,40.0
5143,101.0,98.5,0.0,0.0,24.5,58.5,74.0,0.0,0.0,24.5,58.5,0.0,0.0,44.5,103.0,37.5,40.0
5144,102.0,95.0,0.0,0.0,24.0,63.0,73.0,0.0,0.0,24.0,63.0,0.0,0.0,45.0,104.0,38.0,39.0
5145,102.0,95.0,0.0,0.0,24.0,63.0,73.0,0.0,0.0,24.0,63.0,0.0,0.0,45.0,104.0,38.0,39.0
5146,102.0,95.0,0.0,0.0,24.0,63.0,73.0,0.0,0.0,24.0,63.0,0.0,0.0,45.0,104.0,38.0,39.0
5147,99.0,96.0,0.0,0.0,24.0,61.5,73.0,0.0,0.0,24.0,61.5,0.0,0.0,43.0,99.0,38.0,39.0
5148,107.0,98.0,0.0,0.0,25.0,62.5,76.0,0.0,0.0,25.0,62.5,0.0,0.0,46.0,111.0,41.0,43.0
5149,105.0,98.0,0.0,74.0,24.0,58.5,72.0,0.0,0.0,24.0,58.5,0.0,0.0,45.0,107.0,39.0,41.0
5150,111.0,103.0,0.0,0.0,25.0,63.0,76.0,0.0,0.0,25.0,63.0,0.0,0.0,46.0,111.0,41.0,41.0
5151,104.0,95.0,0.0,0.0,24.0,59.0,71.0,0.0,0.0,25.0,59.0,0.0,0.0,46.0,105.0,39.0,41.0
5152,102.0,90.0,0.0,76.1,17.1,63.1,72.1,0.0,0.0,17.1,63.1,0.0,0.0,45.1,111.0,39.0,37.1
5153,101.0,93.0,0.0,0.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,103.0,39.0,40.0
5154,105.5,96.5,0.0,72.0,20.5,63.0,70.0,0.0,0.0,20.5,63.0,92.0,0.0,44.0,107.5,39.5,42.0
5155,117.0,106.0,0.0,79.0,25.5,63.0,79.0,0.0,0.0,25.5,63.0,0.0,0.0,48.0,119.0,42.0,42.0
5156,107.0,102.0,0.0,77.0,24.5,66.0,77.0,0.0,0.0,24.5,66.0,0.0,0.0,47.5,108.5,38.0,41.0
5157,107.0,102.0,0.0,77.0,24.5,66.0,77.0,0.0,0.0,24.5,66.0,0.0,0.0,47.5,108.5,38.0,41.0
5158,112.0,108.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,62.0,110.0,51.0,48.5,115.0,42.0,44.5
5159,128.0,123.0,0.0,0.0,27.0,65.0,79.0,0.0,0.0,27.0,65.0,0.0,0.0,50.0,130.0,45.0,46.5
5160,101.0,93.0,0.0,0.0,24.0,58.0,73.0,0.0,0.0,24.0,58.0,0.0,0.0,43.0,99.0,38.0,39.5
5161,102.0,95.0,0.0,0.0,24.0,63.0,73.0,0.0,0.0,24.0,63.0,0.0,0.0,45.0,104.0,38.0,39.0
5162,104.0,93.0,0.0,0.0,24.0,59.0,74.0,0.0,0.0,24.0,59.0,0.0,0.0,44.5,99.0,38.0,39.0
5163,97.0,83.0,0.0,77.1,16.1,68.1,73.1,0.0,0.0,16.1,68.1,0.0,0.0,45.1,97.0,29.1,36.1
5164,108.0,101.5,0.0,75.0,24.0,64.5,75.0,0.0,0.0,24.0,64.5,0.0,0.0,43.5,105.0,38.5,40.5
5165,98.0,92.0,0.0,73.0,17.1,64.1,68.0,0.0,0.0,17.1,64.1,82.1,0.0,40.1,100.0,36.0,39.1
5166,114.0,103.0,0.0,0.0,25.0,62.0,78.0,0.0,0.0,25.0,62.0,0.0,0.0,47.5,110.0,41.0,42.0
5167,104.0,101.0,44.0,0.0,20.5,62.0,73.5,45.0,34.0,20.5,62.0,101.0,0.0,45.8,110.0,40.0,42.0
5168,104.0,101.0,44.0,0.0,20.5,62.0,73.5,45.0,34.0,20.5,62.0,101.0,0.0,45.8,110.0,40.0,42.0
5169,102.0,87.0,0.0,0.0,24.0,61.5,75.0,0.0,0.0,24.0,61.5,0.0,0.0,44.0,97.0,38.0,38.5
5170,113.0,110.0,0.0,0.0,26.0,65.0,78.0,0.0,0.0,26.0,65.0,0.0,0.0,47.0,117.0,42.0,43.0
5171,113.0,107.0,0.0,0.0,26.0,62.5,76.0,0.0,0.0,26.0,62.5,0.0,0.0,47.0,115.0,42.0,43.0
5172,101.0,90.0,0.0,0.0,24.0,58.0,74.0,0.0,0.0,24.0,58.0,0.0,0.0,43.5,100.0,39.0,40.5
5173,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.6,103.0,39.0,40.0
5174,105.0,90.0,0.0,0.0,24.0,61.0,73.0,0.0,0.0,24.0,61.0,0.0,0.0,45.0,99.0,39.0,41.0
5175,102.0,92.0,0.0,0.0,23.5,64.0,76.0,0.0,0.0,24.5,64.0,0.0,0.0,43.0,104.0,38.0,39.5
5176,115.0,104.0,0.0,0.0,24.0,62.0,76.0,0.0,0.0,24.0,62.0,0.0,0.0,48.5,116.0,43.0,44.0
5177,119.0,113.0,0.0,0.0,26.0,63.0,76.0,0.0,0.0,26.0,63.0,0.0,0.0,50.0,121.0,47.0,45.0
5178,107.0,101.0,0.0,0.0,25.0,63.0,73.0,0.0,0.0,25.0,63.0,3.0,0.0,45.0,107.0,39.0,41.0
5179,107.0,101.0,0.0,0.0,25.0,63.0,73.0,0.0,0.0,25.0,63.0,3.0,0.0,45.0,107.0,39.0,41.0
5180,98.5,89.0,0.0,0.0,24.0,58.0,72.0,0.0,0.0,24.0,58.0,0.0,0.0,43.5,99.0,38.0,39.0
5181,113.0,104.0,0.0,70.0,24.0,61.0,70.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,110.0,38.0,42.0
5182,109.0,98.0,0.0,71.0,23.0,60.0,70.0,0.0,0.0,23.0,60.0,0.0,0.0,44.0,105.0,37.0,38.0
5183,109.0,101.0,0.0,0.0,25.0,61.0,74.0,0.0,0.0,25.0,61.0,0.0,0.0,46.0,112.0,38.0,42.0
5184,111.0,110.0,0.0,0.0,26.0,58.5,76.0,0.0,0.0,26.0,58.5,0.0,0.0,47.0,112.5,42.0,43.0
5185,113.0,105.0,0.0,0.0,26.0,64.0,76.0,0.0,0.0,26.0,64.0,0.0,0.0,47.0,115.0,40.5,43.0
5186,105.0,99.0,0.0,0.0,24.0,59.0,72.0,0.0,0.0,24.0,59.0,0.0,0.0,44.5,110.0,38.0,40.0
5187,118.0,110.0,0.0,82.0,26.5,69.0,82.0,0.0,0.0,26.5,69.0,0.0,0.0,51.0,120.0,47.0,43.0
5188,99.0,95.0,41.0,0.0,20.5,59.8,72.0,45.0,0.0,20.5,59.8,96.0,0.0,46.0,106.0,40.0,40.5
5189,104.0,93.0,42.5,0.0,20.0,64.5,76.5,44.0,0.0,20.0,64.5,97.0,0.0,48.5,102.0,40.0,41.3
5190,127.0,136.0,0.0,80.0,25.5,63.0,80.0,0.0,0.0,25.5,63.0,0.0,0.0,51.5,136.0,43.5,48.0
5191,111.0,112.0,0.0,80.0,24.0,64.0,80.0,0.0,0.0,24.0,64.0,0.0,0.0,47.0,117.5,41.0,41.5
5192,124.0,116.0,0.0,83.0,28.0,60.5,81.0,0.0,0.0,28.0,60.5,0.0,0.0,51.0,126.0,48.0,44.0
5193,101.0,93.0,0.0,0.0,23.0,61.0,74.0,0.0,0.0,23.0,61.0,0.0,0.0,44.0,103.0,39.0,40.0
5194,101.0,93.0,0.0,0.0,23.0,61.0,74.0,0.0,0.0,23.0,61.0,0.0,0.0,44.0,103.0,39.0,40.0
5195,101.0,91.0,0.0,0.0,23.0,62.0,74.0,0.0,0.0,23.0,62.0,0.0,0.0,43.0,102.0,38.0,39.0
5196,124.0,116.0,0.0,83.0,28.0,60.5,81.0,0.0,0.0,28.0,60.5,0.0,0.0,51.0,126.0,48.0,44.0
5197,124.0,116.0,0.0,83.0,28.0,60.5,81.0,0.0,0.0,28.0,60.5,0.0,0.0,51.0,126.0,48.0,44.0
5198,124.0,116.0,0.0,83.0,28.0,60.5,81.0,0.0,0.0,28.0,60.5,0.0,0.0,51.0,126.0,48.0,44.0
5199,124.0,116.0,0.0,83.0,28.0,60.5,81.0,0.0,0.0,28.0,60.5,0.0,0.0,51.0,126.0,48.0,44.0
5200,124.0,116.0,0.0,83.0,28.0,60.5,81.0,0.0,0.0,28.0,60.5,0.0,0.0,51.0,126.0,48.0,44.0
5201,111.0,106.0,0.0,75.0,27.0,58.0,73.0,0.0,0.0,27.0,58.0,0.0,0.0,47.5,112.0,44.0,41.0
5202,111.0,106.0,0.0,75.0,27.0,58.0,73.0,0.0,0.0,27.0,58.0,0.0,0.0,47.5,112.0,44.0,41.0
5203,111.0,106.0,0.0,75.0,27.0,58.0,73.0,0.0,0.0,27.0,58.0,0.0,0.0,47.5,112.0,44.0,41.0
5204,111.0,106.0,0.0,75.0,27.0,58.0,73.0,0.0,0.0,27.0,58.0,0.0,0.0,47.5,112.0,44.0,41.0
5205,123.0,120.5,0.0,72.0,26.5,62.5,1.0,0.0,0.0,26.5,62.5,121.5,0.0,47.5,126.0,45.0,48.0
5206,112.0,105.5,41.0,77.0,19.0,60.0,75.0,43.0,0.0,19.0,60.0,108.0,0.0,47.0,114.0,45.0,42.0
5207,97.0,89.0,0.0,0.0,24.0,61.0,73.0,-1.0,0.0,24.0,61.0,0.0,0.0,45.0,99.0,36.5,39.0
5208,109.0,92.0,0.0,74.0,25.0,61.0,72.0,0.0,0.0,25.0,61.0,0.0,0.0,48.0,114.0,42.0,39.5
5209,113.0,106.0,0.0,0.0,25.5,120.0,75.0,0.0,0.0,25.5,120.0,0.0,0.0,47.0,115.0,42.0,42.0
5210,101.0,94.0,-1.0,0.0,24.5,60.0,74.0,-1.0,0.0,24.5,60.0,0.0,0.0,43.0,103.0,37.0,39.5
5211,102.0,97.0,39.8,0.0,20.8,60.0,72.5,42.0,0.0,20.8,60.0,99.0,0.0,45.8,102.0,40.0,43.2
5212,106.0,92.0,0.0,2.0,25.0,68.0,78.0,-1.0,0.0,25.0,68.0,0.0,0.0,46.0,103.0,41.0,40.5
5213,111.0,109.0,0.0,0.0,26.0,61.5,73.0,0.0,0.0,26.0,61.5,0.0,0.0,44.5,111.0,40.0,43.0
5214,94.5,79.5,0.0,70.0,22.0,59.0,67.0,0.0,0.0,22.0,59.0,0.0,0.0,42.0,91.0,35.0,35.5
5215,99.0,90.0,0.0,0.0,23.0,63.0,74.0,0.0,0.0,23.0,63.0,0.0,0.0,44.0,98.0,39.0,39.0
5216,99.0,90.0,0.0,0.0,23.0,63.0,74.0,0.0,0.0,23.0,63.0,0.0,0.0,44.0,98.0,39.0,39.0
5217,99.0,90.0,0.0,0.0,23.0,63.0,74.0,0.0,0.0,23.0,63.0,0.0,0.0,44.0,98.0,39.0,39.0
5218,113.5,110.0,0.0,0.0,25.5,59.0,78.5,0.0,0.0,25.5,59.0,0.0,0.0,46.5,115.0,43.0,44.0
5219,109.0,105.5,0.0,0.0,25.0,61.0,74.0,0.0,0.0,25.0,61.0,0.0,0.0,45.0,111.0,41.0,43.0
5220,109.0,105.5,0.0,0.0,25.0,61.0,74.0,0.0,0.0,25.0,61.0,0.0,0.0,45.0,111.0,41.0,43.0
5221,109.0,105.5,0.0,0.0,25.0,61.0,74.0,0.0,0.0,25.0,61.0,0.0,0.0,45.0,111.0,41.0,43.0
5222,112.0,100.0,0.0,0.0,36.0,23.0,75.0,0.0,0.0,0.0,23.0,0.0,0.0,46.0,108.0,42.0,41.0
5223,107.0,95.0,0.0,0.0,24.0,59.0,74.0,0.0,0.0,24.0,59.0,0.0,0.0,46.0,105.0,39.0,40.0
5224,107.0,95.0,0.0,0.0,24.0,59.0,74.0,0.0,0.0,24.0,59.0,0.0,0.0,46.0,105.0,39.0,40.0
5225,111.0,105.0,0.0,0.0,26.0,59.0,76.0,0.0,0.0,26.0,59.0,0.0,0.0,46.0,113.0,41.0,41.0
5226,113.0,108.0,0.0,0.0,25.0,61.0,76.0,0.0,0.0,25.0,61.0,0.0,0.0,47.0,105.0,43.0,42.5
5227,104.0,94.0,0.0,0.0,25.0,57.0,72.0,0.0,0.0,25.0,57.0,0.0,0.0,45.0,104.0,40.0,40.0
5228,116.0,114.0,0.0,0.0,26.0,59.5,73.0,0.0,0.0,26.0,59.5,0.0,0.0,48.0,118.0,44.0,45.0
5229,105.0,93.0,0.0,75.0,0.0,0.0,74.0,0.0,0.0,25.0,61.0,0.0,0.0,45.5,102.0,38.0,40.0
5230,109.5,109.0,0.0,75.0,24.5,59.5,75.0,0.0,0.0,24.5,59.5,0.0,0.0,45.0,111.0,42.5,40.5
5231,109.5,109.0,0.0,75.0,24.5,59.5,75.0,0.0,0.0,24.5,59.5,0.0,0.0,45.0,111.0,42.5,40.5
5232,126.5,123.0,0.0,82.0,26.0,66.0,82.0,0.0,0.0,26.0,66.0,0.0,0.0,48.0,131.0,41.0,47.0
5233,109.0,105.0,0.0,0.0,25.0,56.5,74.5,0.0,0.0,25.0,56.5,0.0,0.0,47.0,111.0,41.0,42.0
5234,107.0,92.0,0.0,4.0,26.0,71.0,80.0,-3.0,-1.0,26.0,71.0,0.0,0.0,48.5,105.0,40.0,42.0
5235,1.0,1.0,0.0,0.0,1.0,65.3,81.0,0.0,0.0,1.0,65.3,0.0,0.0,45.5,1.0,1.0,41.0
5236,107.0,92.0,0.0,4.0,26.0,71.0,80.0,0.0,-1.0,26.0,71.0,0.0,0.0,48.0,104.0,40.0,41.5
5237,111.0,110.0,46.0,78.0,25.0,67.0,78.0,48.0,0.0,25.0,67.0,111.0,0.0,49.0,115.0,45.0,42.0
5238,1.0,1.0,0.0,0.0,1.0,65.3,81.0,0.0,0.0,1.0,65.3,0.0,0.0,45.5,1.0,1.0,41.0
5239,1.0,1.0,0.0,0.0,1.0,65.3,81.0,0.0,0.0,1.0,65.3,0.0,0.0,45.5,1.0,1.0,41.0
5240,105.0,100.0,0.0,77.0,23.5,66.0,77.0,0.0,0.0,23.5,66.0,0.0,0.0,51.0,113.5,40.0,42.5
5241,1.0,1.0,0.0,0.0,1.0,61.5,75.0,0.0,0.0,1.0,61.5,0.0,0.0,46.0,1.0,1.0,42.0
5242,107.0,92.0,0.0,4.0,26.0,71.0,80.0,-2.0,-1.0,26.0,71.0,0.0,0.0,48.0,105.0,40.0,41.5
5243,124.0,124.0,0.0,86.0,26.5,67.0,86.0,0.0,0.0,26.5,67.0,0.0,0.0,50.0,132.0,46.5,48.0
5244,110.0,104.0,0.0,76.5,23.0,63.5,76.5,0.0,0.0,23.0,63.5,0.0,0.0,50.0,118.0,39.0,43.0
5245,107.0,101.5,0.0,77.0,25.0,64.5,77.0,0.0,0.0,25.0,64.5,0.0,0.0,47.5,112.5,41.0,39.0
5246,106.0,101.5,0.0,80.0,24.5,71.0,80.0,0.0,0.0,24.5,71.0,0.0,0.0,49.0,114.5,43.0,43.0
5247,120.0,122.0,0.0,78.5,26.0,66.5,78.5,0.0,0.0,26.0,66.5,0.0,0.0,50.0,134.5,46.0,44.0
5248,111.0,106.0,0.0,75.0,23.5,59.0,73.0,0.0,0.0,23.5,59.0,109.0,0.0,48.0,111.0,43.0,43.0
5249,110.0,99.0,0.0,0.0,20.0,63.5,78.0,0.0,0.0,20.0,63.5,0.0,0.0,47.0,110.0,39.0,40.8
5250,110.0,99.0,0.0,0.0,20.0,63.5,78.0,0.0,0.0,20.0,63.5,0.0,0.0,47.0,110.0,39.0,40.8
5251,103.5,90.5,0.0,71.0,24.0,60.0,70.0,0.0,0.0,24.0,60.0,0.0,0.0,44.0,100.0,36.0,39.5
5252,1.0,1.0,0.0,0.0,1.0,66.5,84.0,0.0,0.0,1.0,66.5,0.0,0.0,47.0,1.0,46.0,43.5
5253,98.0,78.0,0.0,77.0,24.0,65.0,75.0,0.0,0.0,24.0,65.0,0.0,0.0,45.0,95.0,35.0,38.0
